SOI_CD,SOI_NM,ITT_CD,ITT_NM,SOI_NM2, SOI_CD2,,,,
79,농협상호금융,9279,공덕농협,제2금융권,2,,,,
79,농협상호금융,9280,김제원예농협,제2금융권,2,,,,
79,농협상호금융,9281,군산농협,제2금융권,2,,,,
79,농협상호금융,9282,서군산농협,제2금융권,2,,,,
79,농협상호금융,9283,옥구농협,제2금융권,2,,,,
79,농협상호금융,9284,옥산농협(군산),제2금융권,2,,,,
79,농협상호금융,9285,동군산농협,제2금융권,2,,,,
79,농협상호금융,9286,대야농협,제2금융권,2,,,,
79,농협상호금융,9287,회현농협,제2금융권,2,,,,
79,농협상호금융,9288,군산원예농협,제2금융권,2,,,,
79,농협상호금융,9289,익산농협,제2금융권,2,,,,
79,농협상호금융,9290,오산농협(익산),제2금융권,2,,,,
79,농협상호금융,9291,북익산농협,제2금융권,2,,,,
79,농협상호금융,9292,망성농협,제2금융권,2,,,,
79,농협상호금융,9293,성당농협,제2금융권,2,,,,
79,농협상호금융,9294,낭산농협,제2금융권,2,,,,
79,농협상호금융,9295,황등농협,제2금융권,2,,,,
79,농협상호금융,9296,삼기농협,제2금융권,2,,,,
79,농협상호금융,9297,서익산농협,제2금융권,2,,,,
79,농협상호금융,9298,금마농협(익산),제2금융권,2,,,,
79,농협상호금융,9299,왕궁농협,제2금융권,2,,,,
79,농협상호금융,9300,여산농협,제2금융권,2,,,,
79,농협상호금융,9301,익산원예농협,제2금융권,2,,,,
79,농협상호금융,9302,송정농협,제2금융권,2,,,,
79,농협상호금융,9303,동곡농협,제2금융권,2,,,,
79,농협상호금융,9304,평동농협,제2금융권,2,,,,
79,농협상호금융,9305,삼도농협(광주),제2금융권,2,,,,
79,농협상호금융,9306,서창농협,제2금융권,2,,,,
79,농협상호금융,9307,대촌농협,제2금융권,2,,,,
79,농협상호금융,9308,본량농협,제2금융권,2,,,,
79,농협상호금융,9309,임곡농협,제2금융권,2,,,,
79,농협상호금융,9310,비아농협,제2금융권,2,,,,
79,농협상호금융,9311,하남농협(광주),제2금융권,2,,,,
79,농협상호금융,9312,서광주농협,제2금융권,2,,,,
79,농협상호금융,9313,북광주농협,제2금융권,2,,,,
79,농협상호금융,9314,남광주농협,제2금융권,2,,,,
79,농협상호금융,9315,광주농협(광주),제2금융권,2,,,,
79,농협상호금융,9316,담양농협,제2금융권,2,,,,
79,농협상호금융,9317,월산농협,제2금융권,2,,,,
79,농협상호금융,9318,금성농협(담양),제2금융권,2,,,,
79,농협상호금융,9319,무정농협,제2금융권,2,,,,
79,농협상호금융,9320,봉산농협,제2금융권,2,,,,
79,농협상호금융,9321,창평농협,제2금융권,2,,,,
79,농협상호금융,9322,고서농협,제2금융권,2,,,,
79,농협상호금융,9323,수북농협,제2금융권,2,,,,
79,농협상호금융,9324,대전농협,제2금융권,2,,,,
79,농협상호금융,9325,곡성농협,제2금융권,2,,,,
79,농협상호금융,9326,석곡농협,제2금융권,2,,,,
79,농협상호금융,9327,옥과농협,제2금융권,2,,,,
79,농협상호금융,9328,입면농협,제2금융권,2,,,,
79,농협상호금융,9329,구례농협,제2금융권,2,,,,
79,농협상호금융,9330,산동농협(구례),제2금융권,2,,,,
79,농협상호금융,9331,광양농협,제2금융권,2,,,,
79,농협상호금융,9332,동광양농협,제2금융권,2,,,,
79,농협상호금융,9333,진상농협,제2금융권,2,,,,
79,농협상호금융,9334,광양동부농협,제2금융권,2,,,,
79,농협상호금융,9335,다압농협,제2금융권,2,,,,
79,농협상호금융,9336,광양원예농협,제2금융권,2,,,,
79,농협상호금융,9337,율촌농협,제2금융권,2,,,,
79,농협상호금융,9338,여천농협,제2금융권,2,,,,
79,농협상호금융,9339,여수농협,제2금융권,2,,,,
79,농협상호금융,9340,여수원예농협,제2금융권,2,,,,
79,농협상호금융,9341,순천농협,제2금융권,2,,,,
79,농협상호금융,9342,별량농협,제2금융권,2,,,,
79,농협상호금융,9343,순천원예농협,제2금융권,2,,,,
79,농협상호금융,9344,고흥농협,제2금융권,2,,,,
79,농협상호금융,9345,풍양농협,제2금융권,2,,,,
79,농협상호금융,9346,흥양농협,제2금융권,2,,,,
79,농협상호금융,9347,두원농협,제2금융권,2,,,,
79,농협상호금융,9348,거금도농협,제2금융권,2,,,,
79,농협상호금융,9349,녹동농협,제2금융권,2,,,,
79,농협상호금융,9350,팔영농협,제2금융권,2,,,,
79,농협상호금융,9351,보성농협,제2금융권,2,,,,
79,농협상호금융,9352,회천농협(보성),제2금융권,2,,,,
79,농협상호금융,9353,북부농협(보성),제2금융권,2,,,,
79,농협상호금융,9354,득량농협,제2금융권,2,,,,
79,농협상호금융,9355,벌교농협,제2금융권,2,,,,
79,농협상호금융,9356,화순농협,제2금융권,2,,,,
79,농협상호금융,9357,천운농협,제2금융권,2,,,,
79,농협상호금융,9358,동복농협,제2금융권,2,,,,
79,농협상호금융,9359,능주농협,제2금융권,2,,,,
79,농협상호금융,9360,도곡농협,제2금융권,2,,,,
79,농협상호금융,9361,이양청풍농협,제2금융권,2,,,,
79,농협상호금융,9362,정남진장흥농협,제2금융권,2,,,,
79,농협상호금융,9363,안양농협(장흥),제2금융권,2,,,,
79,농협상호금융,9364,용두농협,제2금융권,2,,,,
79,농협상호금융,9365,용산농협,제2금융권,2,,,,
79,농협상호금융,9366,관산농협,제2금융권,2,,,,
79,농협상호금융,9367,천관농협,제2금융권,2,,,,
79,농협상호금융,9368,강진농협,제2금융권,2,,,,
79,농협상호금융,9369,강진남부농협,제2금융권,2,,,,
79,농협상호금융,9370,도암농협,제2금융권,2,,,,
79,농협상호금융,9372,한들농협,제2금융권,2,,,,
79,농협상호금융,9373,해남농협,제2금융권,2,,,,
79,농협상호금융,9374,옥천농협(해남),제2금융권,2,,,,
79,농협상호금융,9375,화산농협(해남),제2금융권,2,,,,
79,농협상호금융,9376,황산농협,제2금융권,2,,,,
79,농협상호금융,9377,산이농협,제2금융권,2,,,,
79,농협상호금융,9378,계곡농협,제2금융권,2,,,,
79,농협상호금융,9379,문내농협,제2금융권,2,,,,
79,농협상호금융,9380,화원농협(해남),제2금융권,2,,,,
79,농협상호금융,9381,현산농협,제2금융권,2,,,,
79,농협상호금융,9382,땅끝농협,제2금융권,2,,,,
79,농협상호금융,9384,영암농협,제2금융권,2,,,,
79,농협상호금융,9386,금정농협(영암),제2금융권,2,,,,
79,농협상호금융,9387,신북농협(영암),제2금융권,2,,,,
79,농협상호금융,9388,도포농협,제2금융권,2,,,,
79,농협상호금융,9389,군서농협(영암),제2금융권,2,,,,
79,농협상호금융,9390,월출산농협,제2금융권,2,,,,
79,농협상호금융,9391,서영암농협,제2금융권,2,,,,
79,농협상호금융,9392,삼호농협,제2금융권,2,,,,
79,농협상호금융,9393,청계농협,제2금융권,2,,,,
79,농협상호금융,9394,무안농협(무안),제2금융권,2,,,,
79,농협상호금융,9395,일로농협,제2금융권,2,,,,
79,농협상호금융,9396,몽탄농협,제2금융권,2,,,,
79,농협상호금융,9397,삼향농협,제2금융권,2,,,,
79,농협상호금융,9398,운남농협,제2금융권,2,,,,
79,농협상호금융,9399,나주농협,제2금융권,2,,,,
79,농협상호금융,9400,남평농협,제2금융권,2,,,,
79,농협상호금융,9401,봉황농협,제2금융권,2,,,,
79,농협상호금융,9402,공산농협(나주),제2금융권,2,,,,
79,농협상호금융,9404,동강농협,제2금융권,2,,,,
79,농협상호금융,9405,마한농협,제2금융권,2,,,,
79,농협상호금융,9406,영산포농협,제2금융권,2,,,,
79,농협상호금융,9407,세지농협,제2금융권,2,,,,
79,농협상호금융,9408,다시농협,제2금융권,2,,,,
79,농협상호금융,9409,노안농협,제2금융권,2,,,,
79,농협상호금융,9410,산포농협,제2금융권,2,,,,
79,농협상호금융,9411,금천농협,제2금융권,2,,,,
79,농협상호금융,9412,나주배원예농협,제2금융권,2,,,,
79,농협상호금융,9413,나비골농협,제2금융권,2,,,,
79,농협상호금융,9414,함평농협,제2금융권,2,,,,
79,농협상호금융,9415,손불농협,제2금융권,2,,,,
79,농협상호금융,9416,천지농협,제2금융권,2,,,,
79,농협상호금융,9417,월야농협,제2금융권,2,,,,
79,농협상호금융,9418,염산농협,제2금융권,2,,,,
79,농협상호금융,9419,백수농협,제2금융권,2,,,,
79,농협상호금융,9420,굴비골농협,제2금융권,2,,,,
79,농협상호금융,9422,영광농협,제2금융권,2,,,,
79,농협상호금융,9423,장성농협,제2금융권,2,,,,
79,농협상호금융,9424,황룡농협,제2금융권,2,,,,
79,농협상호금융,9425,진원농협,제2금융권,2,,,,
79,농협상호금융,9426,남면농협(장성),제2금융권,2,,,,
79,농협상호금융,9427,삼계농협,제2금융권,2,,,,
79,농협상호금융,9428,삼서농협,제2금융권,2,,,,
79,농협상호금융,9429,백양사농협,제2금융권,2,,,,
79,농협상호금융,9430,광주원예농협,제2금융권,2,,,,
79,농협상호금융,9431,완도농협,제2금융권,2,,,,
79,농협상호금융,9432,청산농협(완도),제2금융권,2,,,,
79,농협상호금융,9433,소안농협,제2금융권,2,,,,
79,농협상호금융,9434,노화농협,제2금융권,2,,,,
79,농협상호금융,9435,진도농협,제2금융권,2,,,,
79,농협상호금융,9436,서진도농협,제2금융권,2,,,,
79,농협상호금융,9437,선진농협,제2금융권,2,,,,
79,농협상호금융,9438,목포농협,제2금융권,2,,,,
79,농협상호금융,9439,압해농협,제2금융권,2,,,,
79,농협상호금융,9440,임자농협,제2금융권,2,,,,
79,농협상호금융,9441,북신안농협,제2금융권,2,,,,
79,농협상호금융,9442,신안농협,제2금융권,2,,,,
79,농협상호금융,9444,하의농협,제2금융권,2,,,,
79,농협상호금융,9446,비금농협,제2금융권,2,,,,
79,농협상호금융,9447,도초농협,제2금융권,2,,,,
79,농협상호금융,9448,목포원예농협,제2금융권,2,,,,
79,농협상호금융,9449,가창농협,제2금융권,2,,,,
79,농협상호금융,9450,다사농협,제2금융권,2,,,,
79,농협상호금융,9451,하빈농협,제2금융권,2,,,,
79,농협상호금융,9452,화원농협(대구),제2금융권,2,,,,
79,농협상호금융,9453,옥포농협,제2금융권,2,,,,
79,농협상호금융,9454,논공농협,제2금융권,2,,,,
79,농협상호금융,9455,현풍농협,제2금융권,2,,,,
79,농협상호금융,9456,구지농협,제2금융권,2,,,,
79,농협상호금융,9457,유가농협,제2금융권,2,,,,
79,농협상호금융,9458,대구경북능금농협,제2금융권,2,,,,
79,농협상호금융,9459,군위농협,제2금융권,2,,,,
79,농협상호금융,9460,팔공농협,제2금융권,2,,,,
79,농협상호금융,9461,의성농협,제2금융권,2,,,,
79,농협상호금융,9462,새의성농협,제2금융권,2,,,,
79,농협상호금융,9463,금성농협(의성),제2금융권,2,,,,
79,농협상호금융,9464,의성중부농협,제2금융권,2,,,,
79,농협상호금융,9466,서의성농협,제2금융권,2,,,,
79,농협상호금융,9467,안계농협,제2금융권,2,,,,
79,농협상호금융,9469,다인농협,제2금융권,2,,,,
79,농협상호금융,9470,안동농협,제2금융권,2,,,,
79,농협상호금융,9471,안동와룡농협,제2금융권,2,,,,
79,농협상호금융,9472,북안동농협,제2금융권,2,,,,
79,농협상호금융,9473,남안동농협,제2금융권,2,,,,
79,농협상호금융,9474,서안동농협,제2금융권,2,,,,
79,농협상호금융,9475,동안동농협,제2금융권,2,,,,
79,농협상호금융,9476,청송농협,제2금융권,2,,,,
79,농협상호금융,9477,남청송농협,제2금융권,2,,,,
79,농협상호금융,9478,현서농협,제2금융권,2,,,,
79,농협상호금융,9479,영양농협,제2금융권,2,,,,
79,농협상호금융,9480,남영양농협,제2금융권,2,,,,
79,농협상호금융,9481,영덕농협,제2금융권,2,,,,
79,농협상호금융,9482,영해농협,제2금융권,2,,,,
79,농협상호금융,9483,북영덕농협,제2금융권,2,,,,
79,농협상호금융,9484,강구농협,제2금융권,2,,,,
79,농협상호금융,9485,남포항농협,제2금융권,2,,,,
79,농협상호금융,9486,신포항농협,제2금융권,2,,,,
79,농협상호금융,9487,흥해농협,제2금융권,2,,,,
79,농협상호금융,9488,장기농협(포항),제2금융권,2,,,,
79,농협상호금융,9489,오천농협(포항),제2금융권,2,,,,
79,농협상호금융,9490,구룡포농협,제2금융권,2,,,,
79,농협상호금융,9491,동해농협(포항),제2금융권,2,,,,
79,농협상호금융,9492,포항농협,제2금융권,2,,,,
79,농협상호금융,9493,서포항농협,제2금융권,2,,,,
79,농협상호금융,9494,경주농협,제2금융권,2,,,,
79,농협상호금융,9495,불국사농협,제2금융권,2,,,,
79,농협상호금융,9496,외동농협,제2금융권,2,,,,
79,농협상호금융,9497,내남농협,제2금융권,2,,,,
79,농협상호금융,9498,현곡농협,제2금융권,2,,,,
79,농협상호금융,9499,천북농협(경주),제2금융권,2,,,,
79,농협상호금융,9500,안강농협,제2금융권,2,,,,
79,농협상호금융,9501,강동농협(경주),제2금융권,2,,,,
79,농협상호금융,9502,동경주농협,제2금융권,2,,,,
79,농협상호금융,9503,양남농협,제2금융권,2,,,,
79,농협상호금융,9504,신경주농협,제2금융권,2,,,,
79,농협상호금융,9506,화산농협(영천),제2금융권,2,,,,
79,농협상호금융,9507,북안농협,제2금융권,2,,,,
79,농협상호금융,9508,신녕농협,제2금융권,2,,,,
79,농협상호금융,9509,영천농협,제2금융권,2,,,,
79,농협상호금융,9510,임고농협,제2금융권,2,,,,
79,농협상호금융,9511,금호농협,제2금융권,2,,,,
79,농협상호금융,9512,고경농협,제2금융권,2,,,,
79,농협상호금융,9513,경산농협,제2금융권,2,,,,
79,농협상호금융,9514,압량농협,제2금융권,2,,,,
79,농협상호금융,9515,하양농협,제2금융권,2,,,,
79,농협상호금융,9516,와촌농협,제2금융권,2,,,,
79,농협상호금융,9517,진량농협,제2금융권,2,,,,
79,농협상호금융,9518,자인농협,제2금융권,2,,,,
79,농협상호금융,9519,용성농협,제2금융권,2,,,,
79,농협상호금융,9520,청도농협(청도),제2금융권,2,,,,
79,농협상호금융,9521,서청도농협,제2금융권,2,,,,
79,농협상호금융,9522,산서농협,제2금융권,2,,,,
79,농협상호금융,9523,산동농협(청도),제2금융권,2,,,,
79,농협상호금융,9524,매전농협,제2금융권,2,,,,
79,농협상호금융,9525,고령농협,제2금융권,2,,,,
79,농협상호금융,9526,동고령농협,제2금융권,2,,,,
79,농협상호금융,9527,다산농협,제2금융권,2,,,,
79,농협상호금융,9528,쌍림농협,제2금융권,2,,,,
79,농협상호금융,9529,초전농협,제2금융권,2,,,,
79,농협상호금융,9530,벽진농협,제2금융권,2,,,,
79,농협상호금융,9531,용암농협,제2금융권,2,,,,
79,농협상호금융,9532,성주농협,제2금융권,2,,,,
79,농협상호금융,9533,선남농협,제2금융권,2,,,,
79,농협상호금융,9534,수륜농협,제2금융권,2,,,,
79,농협상호금융,9535,대가농협,제2금융권,2,,,,
79,농협상호금융,9536,월항농협,제2금융권,2,,,,
79,농협상호금융,9537,서부농협(성주),제2금융권,2,,,,
79,농협상호금융,9538,성주참외원예농협,제2금융권,2,,,,
79,농협상호금융,9539,왜관농협,제2금융권,2,,,,
